"","site","plot","subplot","diversity","id","species","genus","family","growth_form","seed_source_short","percent_change_height","percent_change_number_leaves","percent_change_number_herb_damaged","percent_change_number_fungal_damaged","percent_change_number_necrotic_damaged","percent_change_percent_herb","percent_change_percent_necrose","percent_change_percent_fungal","tot_veg","herb_max","grass","fern","herbaceous","woody","rock","deadwood","leaflitter","moss","saplings","seedlings","delta_height","delta_number_leaves","delta_number_herb_damaged","delta_number_fungal_damaged","delta_number_necrotic_damaged","delta_percent_herb","delta_percent_necrose","delta_percent_fungal"
"1189","b","bq29","bq29-iii",1,"615","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","ASP",NA,NA,NA,NA,NA,NA,NA,NA,0.5,38,0.05,0.15,0.03,0.25,0,0,0.3,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"1190","b","bq29","bq29-iii",1,"785","camellia sinensis","camellia","theaceae","shrub/tree","EI",0,83.3333333333333,0,NA,NA,-45.4545454545453,NA,NA,0.5,38,0.05,0.15,0.03,0.25,0,0,0.3,0,4,3,0,5,0,0,0,-0.151515151515151,0,0
"1191","b","bq29","bq29-iv",1,"1331","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,35,0.02,0.5,0.02,0.15,0,0,0.6,0,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"1192","b","bq29","bq29-iv",1,"1346","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.7,35,0.02,0.5,0.02,0.15,0,0,0.6,0,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"1193","b","bq29","bq29-iv",1,"1416","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,35,0.02,0.5,0.02,0.15,0,0,0.6,0,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"1194","b","bq29","bq29-iv",1,"27","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI",-100,-100,NA,NA,NA,NA,NA,NA,0.7,35,0.02,0.5,0.02,0.15,0,0,0.6,0,6,2,-57,-100,0,0,0,0,0,0
"1195","b","bq29","bq29-iv",1,"270","itea omeiensis","itea","iteaceae","shrub","II",5.88235294117647,-31.0344827586207,-42.8571428571429,NA,NA,-17.1428571428573,NA,NA,0.7,35,0.02,0.5,0.02,0.15,0,0,0.6,0,6,2,1,-9,-3,0,10,-0.041379310344828,0.5,0
"1196","b","bq29","bq29-iv",1,"301","camellia sinensis","camellia","theaceae","shrub/tree","EI",95.8333333333333,121.052631578947,166.666666666667,NA,NA,20.6349206349208,NA,NA,0.7,35,0.02,0.5,0.02,0.15,0,0,0.6,0,6,2,23,23,10,0,4,0.065162907268171,0.0952380952380952,0
"1197","b","bq29","bq29-iv",1,"386","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,35,0.02,0.5,0.02,0.15,0,0,0.6,0,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"1198","b","bq29","bq29-iv",1,"395","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.7,35,0.02,0.5,0.02,0.15,0,0,0.6,0,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"1199","b","bq29","bq29-iv",1,"580","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,35,0.02,0.5,0.02,0.15,0,0,0.6,0,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"1200","b","bt8","bt8-i",24,"1319","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,99,0.02,0.001,0.05,0.02,0,0.05,0.2,0.001,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1201","b","bt8","bt8-i",24,"1327","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,99,0.02,0.001,0.05,0.02,0,0.05,0.2,0.001,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1202","b","bt8","bt8-i",24,"1408","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.1,99,0.02,0.001,0.05,0.02,0,0.05,0.2,0.001,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1203","b","bt8","bt8-i",24,"570","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",24.1379310344828,212.5,NA,NA,NA,NA,NA,NA,0.1,99,0.02,0.001,0.05,0.02,0,0.05,0.2,0.001,2,2,7,68,23,0,0,0.23,0,0
"1204","b","bt8","bt8-i",24,"813","camellia japonica","camellia","theaceae","shrub/tree","EI",67.3913043478261,112.765957446808,NA,NA,NA,NA,NA,NA,0.1,99,0.02,0.001,0.05,0.02,0,0.05,0.2,0.001,2,2,31,53,13,10,0,0.13,0,0.1
"1205","b","bt8","bt8-i.o",24,"1340","smilax glabra","smilax","smilacaceae","shrub/liana","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.1,35,0.02,0.05,0.02,0.01,0,0.01,0.4,0.2,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"1206","b","bt8","bt8-i.o",24,"1364","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.1,35,0.02,0.05,0.02,0.01,0,0.01,0.4,0.2,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"1207","b","bt8","bt8-i.o",24,"489","alniphyllum fortunei","alniphyllum","styracaceae","tree","R",2.56410256410256,30.9090909090909,218.181818181818,2700,NA,143.055555555555,NA,2038.88888888889,0.1,35,0.02,0.05,0.02,0.01,0,0.01,0.4,0.2,3,2,1,17,24,27,0,0.286111111111111,0,0.370707070707071
"1208","b","bt8","bt8-i.o",24,"55","premna microphylla","premna","lamiaceae","shrub/tree","EI",8.33333333333333,15,NA,NA,NA,NA,NA,NA,0.1,35,0.02,0.05,0.02,0.01,0,0.01,0.4,0.2,3,2,3,3,4,2,0,0.173913043478261,0,0.0869565217391304
"1209","b","bt8","bt8-i.o",24,"727","itea omeiensis","itea","iteaceae","shrub","II",-4.16666666666667,-62.1621621621622,NA,NA,NA,NA,NA,NA,0.1,35,0.02,0.05,0.02,0.01,0,0.01,0.4,0.2,3,2,-1,-23,11,12,0,0.785714285714286,0,0.857142857142857
"1210","b","bt8","bt8-ii",24,"1264","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.15,24,0.01,0.02,0.01,0.1,0.03,0.05,0.4,0.01,6,6,NA,NA,NA,NA,NA,NA,NA,NA
"1211","b","bt8","bt8-ii",24,"1272","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,24,0.01,0.02,0.01,0.1,0.03,0.05,0.4,0.01,6,6,NA,NA,NA,NA,NA,NA,NA,NA
"1212","b","bt8","bt8-ii",24,"1389","ilex ficoidea","ilex","aquifoliaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.15,24,0.01,0.02,0.01,0.1,0.03,0.05,0.4,0.01,6,6,NA,NA,NA,NA,NA,NA,NA,NA
"1213","b","bt8","bt8-ii",24,"307","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI",86.2745098039216,52.2727272727273,NA,NA,NA,NA,NA,NA,0.15,24,0.01,0.02,0.01,0.1,0.03,0.05,0.4,0.01,6,6,44,23,4,12,0,0.0597014925373134,0,0.17910447761194
"1214","b","bt8","bt8-ii",24,"314","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI",-6.12244897959184,36.8421052631579,NA,NA,NA,NA,NA,NA,0.15,24,0.01,0.02,0.01,0.1,0.03,0.05,0.4,0.01,6,6,-3,14,2,0,0,0.0384615384615385,0,0
"1215","b","bt8","bt8-ii",24,"58","itea omeiensis","itea","iteaceae","shrub","II",10.2564102564103,100,-12.5,NA,NA,-56.25,NA,NA,0.15,24,0.01,0.02,0.01,0.1,0.03,0.05,0.4,0.01,6,6,4,16,-1,0,0,-0.28125,0,0
"1216","b","bt8","bt8-ii",24,"810","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",66.6666666666667,90.4761904761905,484.615384615385,NA,-20,206.923076923077,-58.0000000000001,NA,0.15,24,0.01,0.02,0.01,0.1,0.03,0.05,0.4,0.01,6,6,22,57,63,0,-1,0.426984126984127,-0.0460317460317461,0
"1217","b","bt8","bt8-ii",24,"818","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",-3.19148936170213,-88.4615384615385,-100,NA,NA,-100,NA,NA,0.15,24,0.01,0.02,0.01,0.1,0.03,0.05,0.4,0.01,6,6,-3,-46,-9,2,0,-0.173076923076923,0,0.333333333333333
"1218","b","bt8","bt8-ii",24,"824","machilus leptophylla","machilus","lauraceae","shrub/tree","R",-1.96078431372549,270,550,250,NA,75.6756756756757,NA,-5.4054054054055,0.15,24,0.01,0.02,0.01,0.1,0.03,0.05,0.4,0.01,6,6,-1,27,22,5,0,0.302702702702703,0,-0.010810810810811
"1219","b","bt8","bt8-ii.o",24,"1451","aralia chinensis","aralia","araliaceae","tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.05,16,0.001,0,0.001,0.02,0.05,0,0.1,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"1220","b","bt8","bt8-ii.o",24,"564","liquidambar formosana","liquidambar","altingiaceae","tree","ASP",-4.22535211267606,0,NA,-100,NA,NA,NA,-100,0.05,16,0.001,0,0.001,0.02,0.05,0,0.1,0,3,1,-3,0,16,-25,36,0.133333333333333,0.3,-0.208333333333333
"1221","b","bt8","bt8-ii.o",24,"601","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",-11.3207547169811,20.3389830508475,150,-100,NA,107.746478873239,NA,-100,0.05,16,0.001,0,0.001,0.02,0.05,0,0.1,0,3,1,-6,12,12,-7,3,0.146096920506087,0.0422535211267606,-0.11864406779661
"1222","b","bt8","bt8-ii.o",24,"735","loropetalum chinense","loropetalum","hamamelidaceae","shrub","ASP",35.4166666666667,20,NA,NA,NA,NA,NA,NA,0.05,16,0.001,0,0.001,0.02,0.05,0,0.1,0,3,1,17,30,18,0,0,0.1,0,0
"1223","b","bt8","bt8-iii",24,"635","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,46,0.01,0,0.01,0.02,0.03,0,0.5,0.15,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"1224","b","bt8","bt8-iii",24,"635x","loropetalum chinense","loropetalum","hamamelidaceae","shrub","ASP",NA,NA,NA,NA,NA,NA,NA,NA,0.05,46,0.01,0,0.01,0.02,0.03,0,0.5,0.15,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"1225","b","bt8","bt8-iii",24,"687","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI",109.52380952381,2300,700,-100,NA,-66.6666666666666,NA,-100,0.05,46,0.01,0,0.01,0.02,0.03,0,0.5,0.15,4,3,23,115,28,-3,0,-0.533333333333333,0,-0.6
"1226","b","bt8","bt8-iii",24,"694","premna microphylla","premna","lamiaceae","shrub/tree","EI",-7.14285714285714,0,NA,NA,NA,NA,NA,NA,0.05,46,0.01,0,0.01,0.02,0.03,0,0.5,0.15,4,3,-1,0,4,8,0,0.444444444444444,0,0.888888888888889
"1227","b","bt8","bt8-iii",24,"765","toxicodendron succedaneum","toxicodendron","anacardiaceae","shrub/tree/liana","EI",42.8571428571429,83.3333333333333,1000,NA,NA,499.999999999999,NA,NA,0.05,46,0.01,0,0.01,0.02,0.03,0,0.5,0.15,4,3,18,5,10,0,0,0.833333333333333,0,0
"1228","b","bt8","bt8-iii.o",24,"1360","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,19,0.001,0.001,0.001,0.05,0.05,0.03,0.3,0,4,7,NA,NA,NA,NA,NA,NA,NA,NA
"1229","b","bt8","bt8-iii.o",24,"285","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",-100,-100,-100,NA,NA,-100,NA,NA,0.05,19,0.001,0.001,0.001,0.05,0.05,0.03,0.3,0,4,7,-46,-100,-7,0,0,-0.07,0,0
"1230","b","bt8","bt8-iii.o",24,"400","camellia sinensis","camellia","theaceae","shrub/tree","EI",41.9354838709677,235,900,NA,NA,198.507462686568,NA,NA,0.05,19,0.001,0.001,0.001,0.05,0.05,0.03,0.3,0,4,7,13,47,9,2,0,0.099253731343284,0,0.0298507462686567
"1231","b","bt8","bt8-iii.o",24,"725","camellia sinensis","camellia","theaceae","shrub/tree","EI",0,68.1818181818182,70,NA,NA,1.0810810810811,NA,NA,0.05,19,0.001,0.001,0.001,0.05,0.05,0.03,0.3,0,4,7,0,15,7,17,0,0.00491400491400501,0,0.45945945945946
"1232","b","bt8","bt8-iii.o",24,"731","camellia sinensis","camellia","theaceae","shrub/tree","EI",-7.89473684210526,-18.1818181818182,80,NA,NA,120,NA,NA,0.05,19,0.001,0.001,0.001,0.05,0.05,0.03,0.3,0,4,7,-3,-2,4,0,0,0.545454545454545,0,0
"1233","b","bt8","bt8-iv",24,"1341","symplocos stellaris","symplocos","symplocaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.4,30,0.25,0,0.1,0.01,0,0,0.5,0.001,1,13,NA,NA,NA,NA,NA,NA,NA,NA
"1234","b","bt8","bt8-iv",24,"1390","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.4,30,0.25,0,0.1,0.01,0,0,0.5,0.001,1,13,NA,NA,NA,NA,NA,NA,NA,NA
"1235","b","bt8","bt8-iv",24,"836","ailanthus altissima","ailanthus","simaroubaceae","tree","R",13.0434782608696,122.222222222222,140,NA,NA,7.9999999999999,NA,NA,0.4,30,0.25,0,0.1,0.01,0,0,0.5,0.001,1,13,12,11,7,0,0,0.044444444444444,0,0
"1236","b","bt8","bt8-iv.o",24,"1250","crataegus cuneata","crataegus","rosaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.4,50,0.05,0,0.1,0.25,0.02,0,0.7,0,4,9,NA,NA,NA,NA,NA,NA,NA,NA
"1237","b","bt8","bt8-iv.o",24,"1259","premna microphylla","premna","lamiaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.4,50,0.05,0,0.1,0.25,0.02,0,0.7,0,4,9,NA,NA,NA,NA,NA,NA,NA,NA
"1238","b","bt8","bt8-iv.o",24,"1343","premna microphylla","premna","lamiaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.4,50,0.05,0,0.1,0.25,0.02,0,0.7,0,4,9,NA,NA,NA,NA,NA,NA,NA,NA
"1239","b","bt8","bt8-iv.o",24,"1358","premna microphylla","premna","lamiaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.4,50,0.05,0,0.1,0.25,0.02,0,0.7,0,4,9,NA,NA,NA,NA,NA,NA,NA,NA
"1240","b","bt8","bt8-iv.o",24,"1369","premna microphylla","premna","lamiaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.4,50,0.05,0,0.1,0.25,0.02,0,0.7,0,4,9,NA,NA,NA,NA,NA,NA,NA,NA
"1241","b","bt8","bt8-iv.o",24,"1371","premna microphylla","premna","lamiaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.4,50,0.05,0,0.1,0.25,0.02,0,0.7,0,4,9,NA,NA,NA,NA,NA,NA,NA,NA
"1242","b","bt8","bt8-iv.o",24,"1400","camellia sp.","camellia","theaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.4,50,0.05,0,0.1,0.25,0.02,0,0.7,0,4,9,NA,NA,NA,NA,NA,NA,NA,NA
"1243","b","bt8","bt8-iv.o",24,"1407","premna microphylla","premna","lamiaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.4,50,0.05,0,0.1,0.25,0.02,0,0.7,0,4,9,NA,NA,NA,NA,NA,NA,NA,NA
"1244","b","bt8","bt8-iv.o",24,"640","camellia japonica","camellia","theaceae","shrub/tree","EI",-7.14285714285714,0,NA,NA,NA,NA,NA,NA,0.4,50,0.05,0,0.1,0.25,0.02,0,0.7,0,4,9,-7,0,54,45,0,0.2,0,0.166666666666667
"1245","b","bt8","bt8-iv.o",24,"652","camellia sinensis","camellia","theaceae","shrub/tree","EI",5.97014925373134,0,1300,700,NA,1300,NA,699.999999999999,0.4,50,0.05,0,0.1,0.25,0.02,0,0.7,0,4,9,4,0,52,7,0,0.216666666666666,0,0.0291666666666666
"1246","b","bt8","bt8-iv.o",24,"671","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",17.0212765957447,0,350,-100,NA,350,NA,-100,0.4,50,0.05,0,0.1,0.25,0.02,0,0.7,0,4,9,8,0,28,-4,24,0.155555555555556,0.133333333333333,-0.0222222222222222
"1247","b","bt8","bt8-iv.o",24,"840","trema cannabina","trema","cannabaceae","tree","EI",0,52.7777777777778,1250,NA,NA,783.636363636363,NA,NA,0.4,50,0.05,0,0.1,0.25,0.02,0,0.7,0,4,9,0,19,25,0,0,0.435353535353535,0,0
"1248","b","bw10","bw10-i",1,"303","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI",48.936170212766,141.666666666667,133.333333333333,NA,NA,-3.4482758620688,NA,NA,0.25,102,0.05,0.08,0.03,0.1,0,0,0.6,0,2,0,23,34,4,0,0,-0.00431034482758599,0,0
"1249","b","bw10","bw10-i",1,"457","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI",44.4444444444444,83.7837837837838,NA,NA,NA,NA,NA,NA,0.25,102,0.05,0.08,0.03,0.1,0,0,0.6,0,2,0,20,31,12,0,0,0.176470588235294,0,0
"1250","b","bw10","bw10-ii",1,"114","itea omeiensis","itea","iteaceae","shrub","II",4.25531914893617,418.75,175,NA,NA,-46.9879518072288,NA,NA,0.33,95,0.001,0.1,0.02,0.2,0,0,0.4,0,3,0,2,67,7,7,0,-0.117469879518072,0,0.0843373493975904
"1251","b","bw10","bw10-ii",1,"1229","itea omeiensis","itea","iteaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0.33,95,0.001,0.1,0.02,0.2,0,0,0.4,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA
"1252","b","bw10","bw10-ii",1,"1237","quercus fabri","quercus","fagaceae","tree","ASP",NA,NA,NA,NA,NA,NA,NA,NA,0.33,95,0.001,0.1,0.02,0.2,0,0,0.4,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA
"1253","b","bw10","bw10-ii",1,"1248","quercus fabri","quercus","fagaceae","tree","ASP",NA,NA,NA,NA,NA,NA,NA,NA,0.33,95,0.001,0.1,0.02,0.2,0,0,0.4,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA
"1254","b","bw10","bw10-ii",1,"1257","itea omeiensis","itea","iteaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0.33,95,0.001,0.1,0.02,0.2,0,0,0.4,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA
"1255","b","bw10","bw10-ii",1,"1281","itea omeiensis","itea","iteaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0.33,95,0.001,0.1,0.02,0.2,0,0,0.4,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA
"1256","b","bw10","bw10-ii",1,"1300","quercus fabri","quercus","fagaceae","tree","ASP",NA,NA,NA,NA,NA,NA,NA,NA,0.33,95,0.001,0.1,0.02,0.2,0,0,0.4,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA
"1257","b","bw10","bw10-ii",1,"1317","itea omeiensis","itea","iteaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0.33,95,0.001,0.1,0.02,0.2,0,0,0.4,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA
"1258","b","bw10","bw10-ii",1,"132","quercus fabri","quercus","fagaceae","tree","ASP",70.5882352941177,0,NA,NA,-100,NA,-100,NA,0.33,95,0.001,0.1,0.02,0.2,0,0,0.4,0,3,0,12,0,4,0,-5,0.8,-1,0
"1259","b","bw10","bw10-ii",1,"1334","itea omeiensis","itea","iteaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0.33,95,0.001,0.1,0.02,0.2,0,0,0.4,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA
"1260","b","bw10","bw10-ii",1,"1404","itea omeiensis","itea","iteaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0.33,95,0.001,0.1,0.02,0.2,0,0,0.4,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA
"1261","b","bw10","bw10-ii",1,"414","castanopsis sclerophylla","castanopsis","fagaceae","tree","II",32.2314049586777,30,5100,NA,NA,3900,NA,NA,0.33,95,0.001,0.1,0.02,0.2,0,0,0.4,0,3,0,39,90,153,26,0,0.39,0,0.0666666666666667
"1262","b","bw10","bw10-iii",1,"1275","syzygium buxifolium","syzygium","myrtaceae","shrub/tree","II",NA,NA,NA,NA,NA,NA,NA,NA,0.9,110,0.1,0.3,0.05,0.5,0,0,0.15,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA
"1263","b","bw10","bw10-iii",1,"1289","loropetalum chinense","loropetalum","hamamelidaceae","shrub","ASP",NA,NA,NA,NA,NA,NA,NA,NA,0.9,110,0.1,0.3,0.05,0.5,0,0,0.15,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA
"1264","b","bw10","bw10-iii",1,"182x","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.9,110,0.1,0.3,0.05,0.5,0,0,0.15,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA
"1265","b","bw10","bw10-iii",1,"404","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",30.4347826086957,50,NA,NA,NA,NA,NA,NA,0.9,110,0.1,0.3,0.05,0.5,0,0,0.15,0,6,0,14,60,66,0,12,0.366666666666667,0.0666666666666667,0
"1266","b","bw10","bw10-iii",1,"434","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",-100,-100,NA,-100,NA,NA,NA,-100,0.9,110,0.1,0.3,0.05,0.5,0,0,0.15,0,6,0,-70,-60,0,-15,0,0,0,-0.25
"1267","b","bw10","bw10-iii",1,"441","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",42.1052631578947,526.666666666667,NA,NA,NA,NA,NA,NA,0.9,110,0.1,0.3,0.05,0.5,0,0,0.15,0,6,0,16,79,11,0,7,0.117021276595745,0.074468085106383,0
"1268","b","bw10","bw10-iii",1,"448","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",76.0869565217391,89.873417721519,328.571428571429,NA,NA,125.714285714286,NA,NA,0.9,110,0.1,0.3,0.05,0.5,0,0,0.15,0,6,0,35,71,23,0,5,0.111392405063291,0.0333333333333333,0
"1269","b","bw10","bw10-iii",1,"63","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",40,287.096774193548,60,NA,NA,-58.6666666666666,NA,NA,0.9,110,0.1,0.3,0.05,0.5,0,0,0.15,0,6,0,20,89,3,28,0,-0.0946236559139783,0,0.233333333333333
"1270","b","bw10","bw10-iv",1,"22","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",2.77777777777778,0,337.5,NA,NA,337.5,NA,NA,0.4,200,0.1,0.05,0.15,0.1,0,0,0.3,0,3,1,2,0,27,40,0,0.18,0,0.266666666666667
"1271","b","bw10","bw10-iv",1,"231","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","ASP",52.1739130434783,66.6666666666667,NA,NA,NA,NA,NA,NA,0.4,200,0.1,0.05,0.15,0.1,0,0,0.3,0,3,1,36,200,0,0,0,0,0,0
"1272","b","bw10","bw10-iv",1,"439","rhus chinensis","rhus","anacardiaceae","shrub/tree","ASP",28.5714285714286,16.6666666666667,NA,NA,NA,NA,NA,NA,0.4,200,0.1,0.05,0.15,0.1,0,0,0.3,0,3,1,12,1,5,4,0,0.714285714285714,0,0.571428571428571
"1273","b","bw11","bw11-i",1,"1242","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,65,0.05,0.4,0.05,0.1,0,0,0.4,0.03,5,9,NA,NA,NA,NA,NA,NA,NA,NA
"1274","b","bw11","bw11-i",1,"1246","itea omeiensis","itea","iteaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0.6,65,0.05,0.4,0.05,0.1,0,0,0.4,0.03,5,9,NA,NA,NA,NA,NA,NA,NA,NA
"1275","b","bw11","bw11-i",1,"1256","premna microphylla","premna","lamiaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.6,65,0.05,0.4,0.05,0.1,0,0,0.4,0.03,5,9,NA,NA,NA,NA,NA,NA,NA,NA
"1276","b","bw11","bw11-i",1,"1307","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.6,65,0.05,0.4,0.05,0.1,0,0,0.4,0.03,5,9,NA,NA,NA,NA,NA,NA,NA,NA
"1277","b","bw11","bw11-i",1,"1308","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,65,0.05,0.4,0.05,0.1,0,0,0.4,0.03,5,9,NA,NA,NA,NA,NA,NA,NA,NA
"1278","b","bw11","bw11-i",1,"1322","melia azedarach","melia","meliaceae","tree","ASP",NA,NA,NA,NA,NA,NA,NA,NA,0.6,65,0.05,0.4,0.05,0.1,0,0,0.4,0.03,5,9,NA,NA,NA,NA,NA,NA,NA,NA
"1279","b","bw11","bw11-i",1,"1354","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,65,0.05,0.4,0.05,0.1,0,0,0.4,0.03,5,9,NA,NA,NA,NA,NA,NA,NA,NA
"1280","b","bw11","bw11-i",1,"216","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","ASP",15.3846153846154,-20.3389830508475,-40,NA,NA,-24.6808510638298,NA,NA,0.6,65,0.05,0.4,0.05,0.1,0,0,0.4,0.03,5,9,8,-12,-2,0,3,-0.0209159754778219,0.0638297872340425,0
"1281","b","bw11","bw11-i",1,"217","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",20,142.105263157895,NA,NA,NA,NA,NA,NA,0.6,65,0.05,0.4,0.05,0.1,0,0,0.4,0.03,5,9,3,27,4,0,1,0.0869565217391304,0.0217391304347826,0
"1282","b","bw11","bw11-i",1,"259","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",-100,-100,-100,NA,NA,-100,NA,NA,0.6,65,0.05,0.4,0.05,0.1,0,0,0.4,0.03,5,9,-35,-7,-2,0,0,-0.285714285714286,0,0
"1283","b","bw11","bw11-i",1,"344x","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.6,65,0.05,0.4,0.05,0.1,0,0,0.4,0.03,5,9,NA,NA,NA,NA,NA,NA,NA,NA
"1284","b","bw11","bw11-i",1,"409","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",-100,-100,-100,NA,NA,-100,NA,NA,0.6,65,0.05,0.4,0.05,0.1,0,0,0.4,0.03,5,9,-41,-32,-3,0,0,-0.09375,0,0
