"","date","year","site","plot","subplot","type","diversity","id","species","genus","family","growth_form","seed_source_short","survival","height","number_leaves","number_herb_damaged","percent_hmin","percent_hmax","number_fungal_damaged","percent_fungal","percent_fmin","percent_fmax","number_necrotic_damaged","percent_necrose","percent_nmin","percent_nmax","tot_veg","percent_herb","herb_max","grass","fern","herbaceous","woody","saplings","seedlings","open_ground","rock","leaflitter","leaflitter_dept","deadwood","moss","rli","soil_h20","soil_ph_k_cl","soil_n","soil_c","soil_c_n","soil_h20_all","soil_ph_k_cl_all","soil_n_all","soil_c_all","soil_c_n_all","notes"
"3697","2023-07-06",2023,"b","bo31","bo31-i",NA,4,"842","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",15,8,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,62,0.01,0.9,0.02,0.1,9,0,NA,0,1,NA,0,0,5.30708128078818,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3698","2023-07-06",2023,"b","bo31","bo31-i",NA,4,"819","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei","1",46,8,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,62,0.01,0.9,0.02,0.1,9,0,NA,0,1,NA,0,0,5.30708128078818,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3699","2023-07-06",2023,"b","bo31","bo31-i",NA,4,"650","camellia japonica","camellia","theaceae","shrub/tree","ei","1",22,100,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,62,0.01,0.9,0.02,0.1,9,0,NA,0,1,NA,0,0,5.30708128078818,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3700","2023-07-06",2023,"b","bo31","bo31-i",NA,4,"715","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei",NA,103,28,4,0.01,0.05,0,0,NA,NA,0,0,NA,NA,1,0.142857142857143,62,0.01,0.9,0.02,0.1,9,0,NA,0,1,NA,0,0,5.30708128078818,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3701","2023-07-06",2023,"b","bo31","bo31-i",NA,4,"658","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei",NA,61,11,1,0.01,0.01,0,0,NA,NA,0,0,NA,NA,1,0.0909090909090909,62,0.01,0.9,0.02,0.1,9,0,NA,0,1,NA,0,0,5.30708128078818,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3702","2023-07-06",2023,"b","bo31","bo31-ii",NA,4,"736","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei",NA,36,12,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.8,0,49,0,0.3,0.1,0.4,5,4,NA,0,0.7,NA,0,0,7.08200657723025,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3703","2023-07-06",2023,"b","bo31","bo31-ii",NA,4,"1357","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",84,180,3,0.01,0.05,0,0,NA,NA,0,0,NA,NA,0.8,0.0166666666666667,49,0,0.3,0.1,0.4,5,4,NA,0,0.7,NA,0,0,7.08200657723025,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3704","2023-07-06",2023,"b","bo31","bo31-ii",NA,4,"1294","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",35,210,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.8,0,49,0,0.3,0.1,0.4,5,4,NA,0,0.7,NA,0,0,7.08200657723025,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3705","2023-07-06",2023,"b","bo31","bo31-ii",NA,4,"918","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",40,25,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.8,0,49,0,0.3,0.1,0.4,5,4,NA,0,0.7,NA,0,0,7.08200657723025,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3706","2023-07-06",2023,"b","bo31","bo31-iii",NA,4,"966","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei",NA,43,44,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0,45,0,0.6,0.01,0.05,4,9,NA,0,0.4,NA,0,0,4.1570478565491,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3707","2023-07-06",2023,"b","bo31","bo31-iii",NA,4,"908","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei",NA,17,12,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0,45,0,0.6,0.01,0.05,4,9,NA,0,0.4,NA,0,0,4.1570478565491,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3708","2023-07-06",2023,"b","bo31","bo31-iii",NA,4,"817","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",41,21,4,0.03,0.15,0,0,NA,NA,0,0,NA,NA,0.7,0.19047619047619,45,0,0.6,0.01,0.05,4,9,NA,0,0.4,NA,0,0,4.1570478565491,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3709","2023-07-06",2023,"b","bo31","bo31-iii",NA,4,"877","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",45,39,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0,45,0,0.6,0.01,0.05,4,9,NA,0,0.4,NA,0,0,4.1570478565491,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3710","2023-07-06",2023,"b","bo31","bo31-iv",NA,4,"12","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei",NA,28,17,11,0.2,0.5,0,0,NA,NA,0,0,NA,NA,0.5,0.647058823529412,64,0,0.25,0.05,0.2,14,13,NA,0,0.3,NA,0.03,0.03,5.66347545363464,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3711","2023-07-06",2023,"b","bo31","bo31-iv",NA,4,"324","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei",NA,17,20,1,0.1,0.1,0,0,NA,NA,0,0,NA,NA,0.5,0.05,64,0,0.25,0.05,0.2,14,13,NA,0,0.3,NA,0.03,0.03,5.66347545363464,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3712","2023-07-06",2023,"b","bo31","bo31-iv",NA,4,"238","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei",NA,38,20,2,0.1,0.15,0,0,NA,NA,0,0,NA,NA,0.5,0.1,64,0,0.25,0.05,0.2,14,13,NA,0,0.3,NA,0.03,0.03,5.66347545363464,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3713","2023-07-06",2023,"b","bo31","bo31-iv",NA,4,"181","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei",NA,31,19,1,0.6,0.6,0,0,NA,NA,0,0,NA,NA,0.5,0.0526315789473684,64,0,0.25,0.05,0.2,14,13,NA,0,0.3,NA,0.03,0.03,5.66347545363464,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3714","2023-07-06",2023,"b","bo31","bo31-iv",NA,4,"122","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",25,23,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.5,0,64,0,0.25,0.05,0.2,14,13,NA,0,0.3,NA,0.03,0.03,5.66347545363464,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3715","2023-07-06",2023,"b","bo31","bo31-iv",NA,4,"184","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei",NA,20,16,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.5,0,64,0,0.25,0.05,0.2,14,13,NA,0,0.3,NA,0.03,0.03,5.66347545363464,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3716","2023-07-06",2023,"b","bo31","bo31-iv",NA,4,"251","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei",NA,14,6,3,0.2,0.7,0,0,NA,NA,0,0,NA,NA,0.5,0.5,64,0,0.25,0.05,0.2,14,13,NA,0,0.3,NA,0.03,0.03,5.66347545363464,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3717","2023-07-06",2023,"b","bo31","bo31-iv",NA,4,"219","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei",NA,22,12,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.5,0,64,0,0.25,0.05,0.2,14,13,NA,0,0.3,NA,0.03,0.03,5.66347545363464,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3718","2023-07-06",2023,"b","bo31","bo31-iv",NA,4,"62","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",34,22,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.5,0,64,0,0.25,0.05,0.2,14,13,NA,0,0.3,NA,0.03,0.03,5.66347545363464,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3719","2023-07-06",2023,"b","bo31","bo31-iv",NA,4,"215","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei",NA,32,4,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.5,0,64,0,0.25,0.05,0.2,14,13,NA,0,0.3,NA,0.03,0.03,5.66347545363464,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3720","2023-07-06",2023,"b","bo31","bo31-iv",NA,4,"21","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei",NA,29,7,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.5,0,64,0,0.25,0.05,0.2,14,13,NA,0,0.3,NA,0.03,0.03,5.66347545363464,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3721","2023-07-06",2023,"b","bo31","bo31-iv",NA,4,"346","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",38,4,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.5,0,64,0,0.25,0.05,0.2,14,13,NA,0,0.3,NA,0.03,0.03,5.66347545363464,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3722","2023-07-06",2023,"b","bo31","bo31-iv",NA,4,"227","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",38,7,4,0.01,0.05,0,0,NA,NA,0,0,NA,NA,0.5,0.571428571428571,64,0,0.25,0.05,0.2,14,13,NA,0,0.3,NA,0.03,0.03,5.66347545363464,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3723","2023-07-06",2023,"b","bo31","bo31-iv",NA,4,"117","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei",NA,35,13,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.5,0,64,0,0.25,0.05,0.2,14,13,NA,0,0.3,NA,0.03,0.03,5.66347545363464,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3724","2023-07-03",2023,"b","bq17","bq17-i",NA,8,"789","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",42,17,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.4,0,104,0.02,0.25,0.02,0.15,6,1,NA,0,0.5,NA,0,0,9.31444279100529,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3725","2023-07-03",2023,"b","bq17","bq17-i",NA,8,"804","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",39,13,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.4,0,104,0.02,0.25,0.02,0.15,6,1,NA,0,0.5,NA,0,0,9.31444279100529,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3726","2023-07-03",2023,"b","bq17","bq17-i",NA,8,"673","manglietia fordiana","manglietia","magnoliaceae","tree","r","1",31,16,2,0.01,0.05,0,0,NA,NA,0,0,NA,NA,0.4,0.125,104,0.02,0.25,0.02,0.15,6,1,NA,0,0.5,NA,0,0,9.31444279100529,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3727","2023-07-03",2023,"b","bq17","bq17-i",NA,8,"273","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",30,10,2,0.01,0.03,0,0,NA,NA,0,0,NA,NA,0.4,0.2,104,0.02,0.25,0.02,0.15,6,1,NA,0,0.5,NA,0,0,9.31444279100529,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3728","2023-07-03",2023,"b","bq17","bq17-i",NA,8,"800","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",40,17,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.4,0,104,0.02,0.25,0.02,0.15,6,1,NA,0,0.5,NA,0,0,9.31444279100529,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3729","2023-07-03",2023,"b","bq17","bq17-i",NA,8,"777","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",32,52,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.4,0,104,0.02,0.25,0.02,0.15,6,1,NA,0,0.5,NA,0,0,9.31444279100529,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3730","2023-07-03",2023,"b","bq17","bq17-ii",NA,8,"267","camellia japonica","camellia","theaceae","shrub/tree","ei","1",40,84,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.15,0,53,0.05,0.05,0.02,0.03,1,0,NA,0,0.6,NA,0,0.02,7.28828390860476,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3731","2023-07-03",2023,"b","bq17","bq17-iii",NA,8,"337","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",37,60,0,NA,NA,0,0,NA,NA,5,0.0833333333333333,0.05,0.6,0.15,0,67,0.01,0.15,0.001,0.01,1,3,NA,0,0.4,NA,0,0.1,9.13539558639298,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3732","2023-07-03",2023,"b","bq17","bq17-iv",NA,8,"672","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",50,100,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.6,0,104,0.05,0.3,0.05,0.2,5,3,NA,0,0.3,NA,0,0.01,9.15887483303214,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3733","2023-07-03",2023,"b","bq17","bq17-iv",NA,8,"375","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",31,120,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.6,0,104,0.05,0.3,0.05,0.2,5,3,NA,0,0.3,NA,0,0.01,9.15887483303214,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3734","2023-07-03",2023,"b","bq17","bq17-iv",NA,8,"758","premna microphylla","premna","lamiaceae","shrub/tree",NA,"x",96,79,7,0.01,0.02,0,0,NA,NA,0,0,NA,NA,0.6,0.0886075949367089,104,0.05,0.3,0.05,0.2,5,3,NA,0,0.3,NA,0,0.01,9.15887483303214,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519,"presumed id, abesnt in sep 23; based in 808 "
"3735","2023-07-03",2023,"b","bq17","bq17-iv",NA,8,"808","premna microphylla","premna","lamiaceae","shrub/tree","ei","1",48,38,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.6,0,104,0.05,0.3,0.05,0.2,5,3,NA,0,0.3,NA,0,0.01,9.15887483303214,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3736","2023-07-03",2023,"b","bq17","bq17-iv",NA,8,"741","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",59,54,11,0.03,0.1,0,0,NA,NA,0,0,NA,NA,0.6,0.203703703703704,104,0.05,0.3,0.05,0.2,5,3,NA,0,0.3,NA,0,0.01,9.15887483303214,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3737","2023-07-03",2023,"b","bq17","bq17-i.o",NA,8,"761","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",47,100,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.25,0,62,0.01,0.05,0.03,0.15,4,2,NA,0,0.4,NA,0,0.15,5.73324499056339,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3738","2023-07-03",2023,"b","bq17","bq17-i.o",NA,8,"821","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",37,20,3,0.1,0.3,0,0,NA,NA,0,0,NA,NA,0.25,0.15,62,0.01,0.05,0.03,0.15,4,2,NA,0,0.4,NA,0,0.15,5.73324499056339,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3739","2023-07-03",2023,"b","bq17","bq17-i.o",NA,8,"608","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",31,12,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.25,0,62,0.01,0.05,0.03,0.15,4,2,NA,0,0.4,NA,0,0.15,5.73324499056339,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3740","2023-07-03",2023,"b","bq17","bq17-i.o",NA,8,"798","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",36,29,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.25,0,62,0.01,0.05,0.03,0.15,4,2,NA,0,0.4,NA,0,0.15,5.73324499056339,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3741","2023-07-03",2023,"b","bq17","bq17-ii.o",NA,8,"685","actinidia polygama","actinidia","actinidiaceae","liana","ei","1",61,24,0,NA,NA,11,0.458333333333333,0.01,0.02,0,0,NA,NA,0.35,0,48,0.01,0.3,0.02,0.02,1,1,NA,0,0.6,NA,0,0.05,8.27604227151318,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3742","2023-07-03",2023,"b","bq17","bq17-iv.o",NA,8,"711","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",133,300,17,0.05,0.99,12,0.04,0.05,0.1,0,0,NA,NA,0.7,0.0566666666666667,160,0.15,0.25,0.05,0.25,3,0,NA,0,0.5,NA,0,0,20.5769050079865,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3743","2023-07-03",2023,"b","bq17","bq17-iv.o",NA,8,"742","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",109,77,16,0.01,0.2,0,0,NA,NA,0,0,NA,NA,0.7,0.207792207792208,160,0.15,0.25,0.05,0.25,3,0,NA,0,0.5,NA,0,0,20.5769050079865,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3744","2023-07-03",2023,"b","bq17","bq17-iv.o",NA,8,"618","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",62,150,8,0.05,0.4,0,0,NA,NA,0,0,NA,NA,0.7,0.0533333333333333,160,0.15,0.25,0.05,0.25,3,0,NA,0,0.5,NA,0,0,20.5769050079865,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519," "
"3745","2023-06-29",2023,"b","bq27","bq27-ii",NA,2,"298","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",60,15,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.4,0,82,0.03,0.3,0.02,0.05,7,3,NA,0,0.4,NA,0,0,48.2464113601674,4.685,3.635,0.111954651772976,1.21559578180313,10.7732369627355,4.655,3.633,0.113700878620148,1.36108561754227,10.9049297701873," "
"3746","2023-06-29",2023,"b","bq27","bq27-ii",NA,2,"361","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",18,19,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.4,0,82,0.03,0.3,0.02,0.05,7,3,NA,0,0.4,NA,0,0,48.2464113601674,4.685,3.635,0.111954651772976,1.21559578180313,10.7732369627355,4.655,3.633,0.113700878620148,1.36108561754227,10.9049297701873," "
"3747","2023-06-29",2023,"b","bq27","bq27-ii",NA,2,"697","lithocarpus glaber","lithocarpus","fagaceae","tree","ii","1",37,45,11,0.05,0.7,0,0,NA,NA,0,0,NA,NA,0.4,0.244444444444444,82,0.03,0.3,0.02,0.05,7,3,NA,0,0.4,NA,0,0,48.2464113601674,4.685,3.635,0.111954651772976,1.21559578180313,10.7732369627355,4.655,3.633,0.113700878620148,1.36108561754227,10.9049297701873,"hmin 0,4, 0,05 outlier "
"3748","2023-06-29",2023,"b","bq27","bq27-ii",NA,2,"85","lindera reflexa","lindera","lauraceae","shrub/tree","ei",NA,52,12,10,0.01,0.25,5,0.416666666666667,0.1,0.5,0,0,NA,NA,0.4,0.833333333333333,82,0.03,0.3,0.02,0.05,7,3,NA,0,0.4,NA,0,0,48.2464113601674,4.685,3.635,0.111954651772976,1.21559578180313,10.7732369627355,4.655,3.633,0.113700878620148,1.36108561754227,10.9049297701873," "
"3749","2023-06-29",2023,"b","bq27","bq27-ii",NA,2,"807","lindera reflexa","lindera","lauraceae","shrub/tree","ei",NA,23,36,30,0.01,0.25,28,0.777777777777778,0.05,0.05,0,0,NA,NA,0.4,0.833333333333333,82,0.03,0.3,0.02,0.05,7,3,NA,0,0.4,NA,0,0,48.2464113601674,4.685,3.635,0.111954651772976,1.21559578180313,10.7732369627355,4.655,3.633,0.113700878620148,1.36108561754227,10.9049297701873," "
"3750","2023-06-29",2023,"b","bq27","bq27-ii",NA,2,"674","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","ei","x",12,6,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.4,0,82,0.03,0.3,0.02,0.05,7,3,NA,0,0.4,NA,0,0,48.2464113601674,4.685,3.635,0.111954651772976,1.21559578180313,10.7732369627355,4.655,3.633,0.113700878620148,1.36108561754227,10.9049297701873,"presumed id, dead and label recovered; based on 175 "
"3751","2023-06-29",2023,"b","bq27","bq27-ii",NA,2,"175","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","ei","1",8,10,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.4,0,82,0.03,0.3,0.02,0.05,7,3,NA,0,0.4,NA,0,0,48.2464113601674,4.685,3.635,0.111954651772976,1.21559578180313,10.7732369627355,4.655,3.633,0.113700878620148,1.36108561754227,10.9049297701873," "
"3752","2023-06-29",2023,"b","bq27","bq27-iii",NA,2,"835","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",49,27,7,0.01,0.3,4,0.148148148148148,0.2,0.5,0,0,NA,NA,0.6,0.259259259259259,78,0.001,0.5,0.03,0.05,6,7,NA,0,0.5,NA,0,0,44.5499513572026,4.685,3.635,0.111954651772976,1.21559578180313,10.7732369627355,4.655,3.633,0.113700878620148,1.36108561754227,10.9049297701873," "
"3753","2023-06-29",2023,"b","bq27","bq27-iii",NA,2,"589","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",52,83,5,0.01,0.15,0,0,NA,NA,0,0,NA,NA,0.6,0.0602409638554217,78,0.001,0.5,0.03,0.05,6,7,NA,0,0.5,NA,0,0,44.5499513572026,4.685,3.635,0.111954651772976,1.21559578180313,10.7732369627355,4.655,3.633,0.113700878620148,1.36108561754227,10.9049297701873," "
"3754","2023-06-29",2023,"b","bq27","bq27-iii",NA,2,"771","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",35,16,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.6,0,78,0.001,0.5,0.03,0.05,6,7,NA,0,0.5,NA,0,0,44.5499513572026,4.685,3.635,0.111954651772976,1.21559578180313,10.7732369627355,4.655,3.633,0.113700878620148,1.36108561754227,10.9049297701873," "
"3755","2023-06-29",2023,"b","bq27","bq27-iii",NA,2,"561","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","ei","1",11,10,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.6,0,78,0.001,0.5,0.03,0.05,6,7,NA,0,0.5,NA,0,0,44.5499513572026,4.685,3.635,0.111954651772976,1.21559578180313,10.7732369627355,4.655,3.633,0.113700878620148,1.36108561754227,10.9049297701873," "
"3756","2023-06-29",2023,"b","bq27","bq27-iii",NA,2,"586","lindera reflexa","lindera","lauraceae","shrub/tree","ei",NA,11,6,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.6,0,78,0.001,0.5,0.03,0.05,6,7,NA,0,0.5,NA,0,0,44.5499513572026,4.685,3.635,0.111954651772976,1.21559578180313,10.7732369627355,4.655,3.633,0.113700878620148,1.36108561754227,10.9049297701873," "
