"date","site","plot","subplot","diversity","id","species","genus","family","growth_form","seed_source_short","tot_veg","herb_max","grass","fern","herbaceous","woody","open_ground","rock","leaflitter","leaflitter_dept","deadwood","moss","notes","survival","height","number_leaves","number_herb_damaged","percent_hmin","percent_hmax","number_fungal_damaged","percent_fungal","percent_fmin","percent_fmax","number_necrotic_damaged","percent_necrose","percent_nmin","percent_nmax","notes2","year","type","month","percent_herb","saplings","seedlings"
2023-09-28,"b","bn28","bn28-iii",1,"56","manglietia fordiana","manglietia","magnoliaceae","tree","II",0.3,130,0.1,0.2,0.001,0.001,NA,0,1,NA,0,0,"41 leaves in plot; internal invader","1",46,41,1,0.01,0.01,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.024390243902439,1,9
2023-09-28,"b","bn28","bn28-iv",1,"113","alniphyllum fortunei","alniphyllum","styracaceae","tree","II",0.9,140,0.001,0.5,0.25,0.2,NA,0,0.8,NA,0,0,"internal invader","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,0,0
2023-09-28,"b","bn28","bn28-iv",1,"204","alniphyllum fortunei","alniphyllum","styracaceae","tree","II",0.9,140,0.001,0.5,0.25,0.2,NA,0,0.8,NA,0,0,"internal invader","1",64,22,4,0.01,0.1,8,0.363636363636364,0.01,0.2,0,0,NA,NA,NA,2023,"sapling",9,0.181818181818182,0,0
2023-09-28,"b","bn28","bn28-iv",1,"78","camellia japonica","camellia","theaceae","shrub/tree","EI",0.9,140,0.001,0.5,0.25,0.2,NA,0,0.8,NA,0,0,"5; external invader","1",45,150,25,0.01,0.03,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.166666666666667,0,0
2023-09-28,"b","bo27","bo27-i",2,"1329","manglietia fordiana","manglietia","magnoliaceae","tree","R",0.2,42,0,0.15,0.03,0.02,NA,0,0.25,NA,0,0.1,"regeneration","n",22,2,2,0.03,0.3,2,1,0.01,0.1,0,0,NA,NA,NA,2023,"sapling",9,1,2,11
2023-09-28,"b","bo27","bo27-i",2,"708","smilax glabra","smilax","smilacaceae","shrub/liana","EI",0.2,42,0,0.15,0.03,0.02,NA,0,0.25,NA,0,0.1,"outside plot; external invader","l",103,68,1,0.03,0.03,0,0,NA,NA,4,0.0588235294117647,0.01,0.1,NA,2023,"sapling",9,0.0147058823529412,2,11
2023-09-28,"b","bo27","bo27-i",2,"848","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.2,42,0,0.15,0.03,0.02,NA,0,0.25,NA,0,0.1,"external invader","1",31,24,5,0.01,0.1,8,0.333333333333333,0.01,0.2,0,0,NA,NA,NA,2023,"sapling",9,0.208333333333333,2,11
2023-09-28,"b","bo27","bo27-i",2,"922","loropetalum chinense","loropetalum","hamamelidaceae","shrub","ASP",0.2,42,0,0.15,0.03,0.02,NA,0,0.25,NA,0,0.1,"5; planted, but not at this site","1",58,150,30,0.01,0.2,0,0,NA,NA,5,0.0333333333333333,0.3,0.3,NA,2023,"sapling",9,0.2,2,11
2023-09-28,"b","bo27","bo27-ii",2,"1235","castanopsis fargesii","castanopsis","fagaceae","tree","II",0.1,50,0,0.1,0.001,0.001,NA,0,0.4,NA,0.03,0.02,"seedling; internal invader","s",11,3,1,0.03,0.03,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0.333333333333333,0,6
2023-09-28,"b","bo27","bo27-ii",2,"1294","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,0.1,50,0,0.1,0.001,0.001,NA,0,0.4,NA,0.03,0.02,NA,"",36,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,0,6
2023-09-28,"b","bo27","bo27-ii",2,"1294a","loropetalum chinense","loropetalum","hamamelidaceae","shrub","ASP",0.1,50,0,0.1,0.001,0.001,NA,0,0.4,NA,0.03,0.02,"planted, but not at this site","n",36,76,4,0.01,0.75,8,0.105263157894737,0.1,0.3,0,0,NA,NA,NA,2023,"sapling",9,0.0526315789473684,0,6
2023-09-28,"b","bo27","bo27-ii",2,"1345","ilex ficoidea","ilex","aquifoliaceae","shrub/tree","EI",0.1,50,0,0.1,0.001,0.001,NA,0,0.4,NA,0.03,0.02,"3; external invader","n",44,100,3,0.1,0.1,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.03,0,6
2023-09-28,"b","bo27","bo27-iii",2,"1236","camellia japonica","camellia","theaceae","shrub/tree","EI",0.1,17,0,0.001,0.001,0.1,NA,0,0.9,NA,0,0,"external invader","n",9,7,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0,7,14
2023-09-28,"b","bo27","bo27-iii",2,"1249","camellia japonica","camellia","theaceae","shrub/tree","EI",0.1,17,0,0.001,0.001,0.1,NA,0,0.9,NA,0,0,"external invader","n",17,40,4,0.01,0.1,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.1,7,14
2023-09-28,"b","bo27","bo27-iii",2,"1263","camellia japonica","camellia","theaceae","shrub/tree","EI",0.1,17,0,0.001,0.001,0.1,NA,0,0.9,NA,0,0,"external invader","n",11,10,2,0.01,0.03,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0.2,7,14
2023-09-28,"b","bo27","bo27-iii",2,"1283","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI",0.1,17,0,0.001,0.001,0.1,NA,0,0.9,NA,0,0,"external invader","n",14,4,1,0.6,0.6,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0.25,7,14
2023-09-28,"b","bo27","bo27-iii",2,"1335","camellia japonica","camellia","theaceae","shrub/tree","EI",0.1,17,0,0.001,0.001,0.1,NA,0,0.9,NA,0,0,"external invader","n",9,10,1,0.3,0.3,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0.1,7,14
2023-09-28,"b","bo27","bo27-iii",2,"1405","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.1,17,0,0.001,0.001,0.1,NA,0,0.9,NA,0,0,"planted, but not at this site","n",25,15,5,0.01,0.1,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.333333333333333,7,14
2023-09-28,"b","bo27","bo27-iii",2,"577","itea omeiensis","itea","iteaceae","shrub","II",0.1,17,0,0.001,0.001,0.1,NA,0,0.9,NA,0,0,"internal invader","1",24,9,3,0.01,0.8,4,0.444444444444444,0.01,0.2,0,0,NA,NA,NA,2023,"sapling",9,0.333333333333333,7,14
2023-09-28,"b","bo27","bo27-iii",2,"866","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.1,17,0,0.001,0.001,0.1,NA,0,0.9,NA,0,0,"planted, but not at this site","1",37,48,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0,7,14
2023-09-28,"b","bo27","bo27-iii",2,"889","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.1,17,0,0.001,0.001,0.1,NA,0,0.9,NA,0,0,"external invader","1",23,13,8,0.01,0.3,4,0.307692307692308,0.01,0.1,0,0,NA,NA,NA,2023,"sapling",9,0.615384615384615,7,14
2023-09-28,"b","bo27","bo27-iii",2,"893","camellia japonica","camellia","theaceae","shrub/tree","EI",0.1,17,0,0.001,0.001,0.1,NA,0,0.9,NA,0,0,"external invader","n",9,10,2,0.1,0.2,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0.2,7,14
2023-09-28,"b","bo27","bo27-iii",2,"939","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.1,17,0,0.001,0.001,0.1,NA,0,0.9,NA,0,0,"external invader","1",19,15,10,0.01,0.3,1,0.0666666666666667,0.2,0.2,0,0,NA,NA,NA,2023,"sapling",9,0.666666666666667,7,14
2023-09-28,"b","bo27","bo27-iii",2,"949","camellia japonica","camellia","theaceae","shrub/tree","EI",0.1,17,0,0.001,0.001,0.1,NA,0,0.9,NA,0,0,"external invader","1",24,22,3,0.01,0.3,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.136363636363636,7,14
2023-09-28,"b","bo27","bo27-iii",2,"960","euonymus maxiflorus","euonymus","celastraceae","shrub/tree","EI",0.1,17,0,0.001,0.001,0.1,NA,0,0.9,NA,0,0,"external invader","n",23,62,6,0.01,0.2,2,0.032258064516129,0.01,0.1,0,0,NA,NA,NA,2023,"sapling",9,0.0967741935483871,7,14
2023-09-28,"b","bo27","bo27-iii",2,"973","euonymus maxiflorus","euonymus","celastraceae","shrub/tree","EI",0.1,17,0,0.001,0.001,0.1,NA,0,0.9,NA,0,0,"external invader","1",26,56,9,0.01,0.2,2,0.0357142857142857,0.1,0.2,0,0,NA,NA,NA,2023,"sapling",9,0.160714285714286,7,14
2023-09-28,"b","bo27","bo27-iii",2,"986","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","ASP",0.1,17,0,0.001,0.001,0.1,NA,0,0.9,NA,0,0,"planted, but not at this site","1",22,23,0,NA,NA,6,0.260869565217391,0.01,0.1,0,0,NA,NA,NA,2023,"sapling",9,0,7,14
2023-09-28,"b","bo27","bo27-iv",2,"1304","unknown sp.","unknown","unknown","unknown",NA,0.1,44,0,0.1,0.001,0.001,NA,0,0.9,NA,0,0,NA,"s",5,8,0,NA,NA,1,0.125,0.01,0.01,0,0,NA,NA,NA,2023,"seedling",9,0,1,2
2023-09-28,"b","bo27","bo27-iv",2,"1306","unknown sp.","unknown","unknown","unknown",NA,0.1,44,0,0.1,0.001,0.001,NA,0,0.9,NA,0,0,NA,"s",14,3,2,0.01,0.2,2,0.666666666666667,0.01,0.4,0,0,NA,NA,NA,2023,"seedling",9,0.666666666666667,1,2
2023-09-28,"b","bo27","bo27-iv",2,"1347","fraxinus insularis","fraxinus","oleaceae","tree","EI",0.1,44,0,0.1,0.001,0.001,NA,0,0.9,NA,0,0,"external invader","n",7,4,0,NA,NA,1,0.25,0.1,0.1,0,0,NA,NA,NA,2023,"seedling",9,0,1,2
2023-09-28,"b","bo27","bo27-iv",2,"907","fraxinus insularis","fraxinus","oleaceae","tree","EI",0.1,44,0,0.1,0.001,0.001,NA,0,0.9,NA,0,0,"external invader","1",12,3,3,0.01,0.3,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,1,1,2
2023-09-28,"b","bo31","bo31-i",4,"1233","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",1,62,0.01,0.9,0.02,0.1,NA,0,1,NA,0,0,"relabeled, formerly 901; external invader","r",51,25,5,0.1,0.4,1,0.04,0.2,0.2,0,0,NA,NA,NA,2023,"sapling",9,0.2,9,0
2023-09-28,"b","bo31","bo31-i",4,"1258","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",1,62,0.01,0.9,0.02,0.1,NA,0,1,NA,0,0,"planted, but not at this site","n",33,23,1,0.01,0.01,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.0434782608695652,9,0
2023-09-28,"b","bo31","bo31-i",4,"1274","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",1,62,0.01,0.9,0.02,0.1,NA,0,1,NA,0,0,"external invader","r",61,21,5,0.03,0.2,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.238095238095238,9,0
2023-09-28,"b","bo31","bo31-i",4,"443","machilus grijsi","machilus","lauraceae","shrub/tree","II",1,62,0.01,0.9,0.02,0.1,NA,0,1,NA,0,0,"internal invader","1",42,12,6,0.1,0.4,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.5,9,0
2023-09-28,"b","bo31","bo31-i",4,"650","camellia japonica","camellia","theaceae","shrub/tree","EI",1,62,0.01,0.9,0.02,0.1,NA,0,1,NA,0,0,"5; external invader","1",66,150,10,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.0666666666666667,9,0
2023-09-28,"b","bo31","bo31-i",4,"658","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",1,62,0.01,0.9,0.02,0.1,NA,0,1,NA,0,0,"external invader","1",80,27,3,0.03,0.1,1,0.037037037037037,0.03,0.03,0,0,NA,NA,NA,2023,"sapling",9,0.111111111111111,9,0
2023-09-28,"b","bo31","bo31-i",4,"715","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",1,62,0.01,0.9,0.02,0.1,NA,0,1,NA,0,0,"external invader","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,9,0
2023-09-28,"b","bo31","bo31-i",4,"819","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",1,62,0.01,0.9,0.02,0.1,NA,0,1,NA,0,0,"external invader","1",60,13,1,0.03,0.03,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.0769230769230769,9,0
2023-09-28,"b","bo31","bo31-i",4,"842","itea omeiensis","itea","iteaceae","shrub","II",1,62,0.01,0.9,0.02,0.1,NA,0,1,NA,0,0,"internal invader","1",38,17,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0,9,0
2023-09-28,"b","bo31","bo31-i",4,"913","alniphyllum fortunei","alniphyllum","styracaceae","tree",NA,1,62,0.01,0.9,0.02,0.1,NA,0,1,NA,0,0,NA,"",135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,9,0
2023-09-28,"b","bo31","bo31-i",4,"913a","alniphyllum fortunei","alniphyllum","styracaceae","tree","II",1,62,0.01,0.9,0.02,0.1,NA,0,1,NA,0,0,"4; internal invader","1",135,120,8,0.01,0.05,4,0.0333333333333333,0.03,0.03,0,0,NA,NA,NA,2023,"sapling",9,0.0666666666666667,9,0
2023-09-28,"b","bo31","bo31-i",4,"942","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",1,62,0.01,0.9,0.02,0.1,NA,0,1,NA,0,0,"external invader","1",35,21,3,0.01,0.05,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.142857142857143,9,0
2023-09-28,"b","bo31","bo31-ii",4,"1269","unknown sp.","unknown","unknown","unknown",NA,0.8,49,0,0.3,0.1,0.4,NA,0,0.7,NA,0,0,NA,"n",36,16,2,0.01,0.03,0,0,NA,NA,2,0.125,0.01,0.03,NA,2023,"sapling",9,0.125,5,4
2023-09-28,"b","bo31","bo31-ii",4,"1294","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.8,49,0,0.3,0.1,0.4,NA,0,0.7,NA,0,0,"relabelled from 876; 10; planted, but not at this site","1",55,300,40,0.01,0.05,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.133333333333333,5,4
2023-09-28,"b","bo31","bo31-ii",4,"1348","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.8,49,0,0.3,0.1,0.4,NA,0,0.7,NA,0,0,"external invader","n",24,14,5,0.01,0.5,3,0.214285714285714,0.01,0.05,0,0,NA,NA,NA,2023,"sapling",9,0.357142857142857,5,4
2023-09-28,"b","bo31","bo31-ii",4,"1357","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.8,49,0,0.3,0.1,0.4,NA,0,0.7,NA,0,0,"relabelled from 445: 6; external invader","1",84,180,36,0.01,0.8,12,0.0666666666666667,0.03,0.03,0,0,NA,NA,NA,2023,"sapling",9,0.2,5,4
2023-09-28,"b","bo31","bo31-ii",4,"445","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.8,49,0,0.3,0.1,0.4,NA,0,0.7,NA,0,0,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,5,4
2023-09-28,"b","bo31","bo31-ii",4,"736","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.8,49,0,0.3,0.1,0.4,NA,0,0.7,NA,0,0,"external invader","1",41,15,6,0.01,0.1,1,0.0666666666666667,0.05,0.05,0,0,NA,NA,NA,2023,"sapling",9,0.4,5,4
2023-09-28,"b","bo31","bo31-ii",4,"876","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,0.8,49,0,0.3,0.1,0.4,NA,0,0.7,NA,0,0,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,5,4
2023-09-28,"b","bo31","bo31-ii",4,"918","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.8,49,0,0.3,0.1,0.4,NA,0,0.7,NA,0,0,"planted, but not at this site","1",53,39,6,0.01,0.3,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.153846153846154,5,4
2023-09-28,"b","bo31","bo31-iii",4,"117","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"external invader","1",33,16,5,0.01,0.6,0,0,NA,NA,6,0.375,0.01,0.05,NA,2023,"sapling",9,0.3125,4,9
2023-09-28,"b","bo31","bo31-iii",4,"1230","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"external invader","n",21,9,1,0.05,0.05,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.111111111111111,4,9
2023-09-28,"b","bo31","bo31-iii",4,"1240","castanopsis fargesii","castanopsis","fagaceae","tree","II",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"internal invader","n",43,34,8,0.01,0.1,0,0,NA,NA,2,0.0588235294117647,0.01,0.1,NA,2023,"sapling",9,0.235294117647059,4,9
2023-09-28,"b","bo31","bo31-iii",4,"1270","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"external invader","n",24,14,4,0.01,0.1,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.285714285714286,4,9
2023-09-28,"b","bo31","bo31-iii",4,"1276","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"external invader","n",11,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0,4,9
2023-09-28,"b","bo31","bo31-iii",4,"1367","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"12; planted, but not at this site","n",45,360,60,0.01,0.1,24,0.0666666666666667,0.01,0.03,0,0,NA,NA,NA,2023,"sapling",9,0.166666666666667,4,9
2023-09-28,"b","bo31","bo31-iii",4,"1370","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"external invader","n",18,4,1,0.01,0.01,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.25,4,9
2023-09-28,"b","bo31","bo31-iii",4,"1393","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"external invader","n",32,20,2,0.01,0.03,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.1,4,9
2023-09-28,"b","bo31","bo31-iii",4,"1419","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"external invader","n",19,4,1,0.05,0.05,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.25,4,9
2023-09-28,"b","bo31","bo31-iii",4,"21","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"external invader","1",29,9,1,0.03,0.03,1,0.111111111111111,0.03,0.03,0,0,NA,NA,NA,2023,"sapling",9,0.111111111111111,4,9
2023-09-28,"b","bo31","bo31-iii",4,"215","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"external invader","1",36,6,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0,4,9
2023-09-28,"b","bo31","bo31-iii",4,"219","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"external invader","1",23,7,3,0.01,0.1,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.428571428571429,4,9
2023-09-28,"b","bo31","bo31-iii",4,"227","itea omeiensis","itea","iteaceae","shrub","II",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"internal invader","1",43,25,8,0.01,0.5,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.32,4,9
2023-09-28,"b","bo31","bo31-iii",4,"238","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"external invader","1",41,38,12,0.01,0.05,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.31578947368421,4,9
2023-09-28,"b","bo31","bo31-iii",4,"62","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"external invader","1",37,13,0,NA,NA,5,0.384615384615385,0.01,0.01,0,0,NA,NA,NA,2023,"sapling",9,0,4,9
2023-09-28,"b","bo31","bo31-iii",4,"817","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"external invader","1",46,48,4,0.01,0.5,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.0833333333333333,4,9
2023-09-28,"b","bo31","bo31-iii",4,"877","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"5; planted, but not at this site","1",42,150,40,0.01,0.3,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.266666666666667,4,9
2023-09-28,"b","bo31","bo31-iii",4,"908","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"external invader","1",27,11,7,0.01,0.1,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.636363636363636,4,9
2023-09-28,"b","bo31","bo31-iii",4,"966","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.7,45,0,0.6,0.01,0.05,NA,0,0.4,NA,0,0,"external invader","1",52,57,10,0.01,0.3,10,0.175438596491228,0.05,0.1,0,0,NA,NA,NA,2023,"sapling",9,0.175438596491228,4,9
2023-09-28,"b","bo31","bo31-iv",4,"12","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.5,64,0,0.25,0.05,0.2,NA,0,0.3,NA,0.03,0.03,"external invader","1",32,14,9,0.1,0.6,0,0,NA,NA,1,0.0714285714285714,0.3,0.3,NA,2023,"sapling",9,0.642857142857143,14,13
2023-09-28,"b","bo31","bo31-iv",4,"122","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.5,64,0,0.25,0.05,0.2,NA,0,0.3,NA,0.03,0.03,"external invader","1",39,46,5,0.01,0.1,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.108695652173913,14,13
2023-09-28,"b","bo31","bo31-iv",4,"1234","ilex ficoidea","ilex","aquifoliaceae","shrub/tree","EI",0.5,64,0,0.25,0.05,0.2,NA,0,0.3,NA,0.03,0.03,"3; external invader","n",22,100,33,0.01,0.05,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.33,14,13
2023-09-28,"b","bo31","bo31-iv",4,"1261","unknown sp.","unknown","unknown","unknown",NA,0.5,64,0,0.25,0.05,0.2,NA,0,0.3,NA,0.03,0.03,NA,"s",5,7,0,NA,NA,0,0,NA,NA,2,0.285714285714286,0.01,0.2,NA,2023,"seedling",9,0,14,13
2023-09-28,"b","bo31","bo31-iv",4,"1368","rhus chinensis","rhus","anacardiaceae","shrub/tree","ASP",0.5,64,0,0.25,0.05,0.2,NA,0,0.3,NA,0.03,0.03,"check id; planted, but not at this site","n",14,4,0,NA,NA,3,0.75,0.03,0.03,0,0,NA,NA,NA,2023,"seedling",9,0,14,13
2023-09-28,"b","bo31","bo31-iv",4,"181","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.5,64,0,0.25,0.05,0.2,NA,0,0.3,NA,0.03,0.03,"external invader","1",44,21,2,0.01,0.4,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.0952380952380952,14,13
2023-09-28,"b","bo31","bo31-iv",4,"184","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.5,64,0,0.25,0.05,0.2,NA,0,0.3,NA,0.03,0.03,"external invader","1",21,13,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0,14,13
2023-09-28,"b","bo31","bo31-iv",4,"251","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.5,64,0,0.25,0.05,0.2,NA,0,0.3,NA,0.03,0.03,"external invader","1",13,8,4,0.05,0.3,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0.5,14,13
2023-09-28,"b","bo31","bo31-iv",4,"324","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.5,64,0,0.25,0.05,0.2,NA,0,0.3,NA,0.03,0.03,"external invader","1",38,19,1,0.4,0.4,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.0526315789473684,14,13
2023-09-28,"b","bo31","bo31-iv",4,"346","itea omeiensis","itea","iteaceae","shrub","II",0.5,64,0,0.25,0.05,0.2,NA,0,0.3,NA,0.03,0.03,"internal invader","1",43,10,1,0.05,0.05,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.1,14,13
2023-09-28,"b","bq29","bq29-i",1,"1312","castanopsis fargesii","castanopsis","fagaceae","tree","II",0.05,75,0.01,0.02,0.001,0.001,NA,0.03,0.15,NA,0.02,0,"internal invader","n",23,7,3,0.03,0.2,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.428571428571429,0,4
2023-09-28,"b","bq29","bq29-ii",1,"121","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.05,11,0.001,0.02,0.001,0.02,NA,0.01,0.15,NA,0,0.05,"planted, but not at this site","1",61,48,1,0.3,0.3,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.0208333333333333,5,3
2023-09-28,"b","bq29","bq29-ii",1,"268","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI",0.05,11,0.001,0.02,0.001,0.02,NA,0.01,0.15,NA,0,0.05,"external invader","r",12,44,2,0.01,0.2,1,0.0227272727272727,0.2,0.2,0,0,NA,NA,NA,2023,"seedling",9,0.0454545454545455,5,3
2023-09-28,"b","bq29","bq29-ii",1,"297","dalbergia hupeana","dalbergia","fabaceae","tree","EI",0.05,11,0.001,0.02,0.001,0.02,NA,0.01,0.15,NA,0,0.05,"external invader","1",31,67,33,0.01,0.4,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.492537313432836,5,3
